start_ms,end_ms,error
9225.77106,9228.33879,24.64884376468258
9225.85389,9228.42162,27.557950930960303
9225.936720000002,9228.50445,34.458633274319716
9226.01955,9228.58728,36.507660130087096
9226.10238,9228.67011,30.3514486697379
9226.18521,9228.75294,34.34886537275076
9226.26804,9228.83577,32.23202508369712
9226.350869999998,9228.9186,39.77857094350315
9226.4337,9229.00143,35.97412388596942
9226.51653,9229.08426,35.36245052780933
9226.59936,9229.16709,32.771839340585444
9226.68219,9229.24992,31.60497549614159
9226.76502,9229.33275,28.096415116478116
9226.84785,9229.41558,29.926251086396913
9226.93068,9229.49841,26.113590831844423
9227.01351,9229.58124,29.244348907533418
9227.09634,9229.66407,26.6053506393875
9227.17917,9229.7469,29.75720695072045
9227.262,9229.82973,25.751279150932568
9227.34483,9229.91256,28.19615584850567
9227.42766,9229.99539,26.743507921370416
9227.51049,9230.07822,29.789535634118863
9227.59332,9230.16105,25.416260890904137
9227.67615,9230.24388,27.90082934764502
9227.75898,9230.32671,26.129724977422807
9227.84181,9230.40954,32.22722478432733
9227.92464,9230.49237,25.58879161764822
9228.00747,9230.5752,30.043570732106957
9228.0903,9230.65803,24.553790352706113
9228.17313,9230.74086,19.636359644000347
9228.25596,9230.82369,16.29109832302233
9228.33879,9230.90652,11.279302544674273
9228.42162,9230.98935,13.785687893771048
9228.50445,9231.07218,7.864696747340621
9228.58728,9231.15501,8.250432185386503
9246.80988,9249.37761,11.876531629828214
9246.89271,9249.46044,41.42582541893834
9246.97554,9249.54327,46.22113001169389
9247.05837,9249.6261,44.464727705405885
9247.1412,9249.70893,48.54998382140662
9247.22403,9249.79176,58.28675274731749
9247.30686,9249.87459,55.81486385227931
9247.38969,9249.95742,60.243204236856954
9247.47252,9250.04025,56.250617989873064
9247.55535,9250.12308,65.06448906281138
9247.63818,9250.20591,60.61834109795121
9247.72101,9250.28874,60.13454753310459
9247.80384,9250.37157,59.00555883018193
9247.88667,9250.4544,66.38698135535702
9247.9695,9250.53723,64.41228702154152
9248.05233,9250.62006,60.0243383387088
9248.13516,9250.70289,60.23837681309587
9248.21799,9250.78572,67.40153185073237
9248.30082,9250.86855,64.31475581045927
9248.38365,9250.95138,60.9064999679358
9248.46648,9251.034210000002,61.00334757475753
9248.54931,9251.11704,68.14162485905156
9248.63214,9251.19987,64.31391456210307
9248.71497,9251.2827,60.951862630183804
9248.7978,9251.36553,60.95495671838622
9248.88063,9251.44836,68.54374347876342
9248.96346,9251.53119,64.40324147374142
9249.046289999998,9251.61402,61.05860875449134
9249.12912,9251.69685,61.79562021047787
9249.21195,9251.77968,65.74982933197332
9249.29478,9251.86251,65.16162810144512
9249.37761,9251.94534,75.34812629024385
9249.46044,9252.02817,67.59313986732444
9249.54327,9252.111,54.45485052282577
9249.6261,9252.19383,29.47731679892041
9249.70893,9252.27666,26.20559842757749
9249.79176,9252.35949,18.34268025457716
9249.87459,9252.44232,11.792135581390745
9249.95742,9252.52515,6.546154574228888
9250.04025,9252.60798,6.622412011094536
9304.54239,9307.11012,5.877870677602735
9304.873710000002,9307.44144,6.3051397016808455
9305.03937,9307.6071,5.732207818559076
9305.20503,9307.77276,6.256340916116362
9305.37069,9307.93842,5.651794370991171
9305.53635,9308.10408,6.380521705466105
9305.70201,9308.26974,5.979296636739372
9305.86767,9308.4354,6.566815803033249
9306.03333,9308.60106,6.018707477549861
9306.19899,9308.76672,6.6479945240312555
9306.36465,9308.93238,5.8870256141941235
9306.53031,9309.09804,5.950952239672803
9450.73734,9453.30507,5.925338042165985
9450.82017,9453.3879,6.059063584251186
9450.903,9453.47073,6.881437863597679
9450.98583,9453.55356,8.958523643588997
9451.06866,9453.63639,7.712642561032033
9451.15149,9453.71922,7.905557738051103
9451.23432,9453.80205,7.85309204881499
9451.31715,9453.88488,7.416788878991971
9451.39998,9453.96771,8.261324527334102
9451.48281,9454.050539999998,7.938205459566566
9451.56564,9454.13337,8.399652937730473
9451.64847,9454.2162,8.452083575672173
9451.7313,9454.29903,8.653063332427966
9451.81413,9454.38186,8.330448124185121
9451.89696,9454.46469,8.927999425820913
9451.97979,9454.54752,8.645500082610376
9452.06262,9454.63035,8.699658084251938
9452.14545,9454.71318,8.448965406736336
9452.22828,9454.79601,8.977077606383677
9452.31111,9454.87884,8.498698531902564
9452.39394,9454.96167,8.388906124694284
9452.47677,9455.0445,8.454046450251935
9452.5596,9455.12733,9.419564588898982
9452.64243,9455.21016,7.6118494532373635
9452.72526,9455.29299,7.202676564885083
9452.80809,9455.37582,6.172831488560191
9452.89092,9455.45865,6.892095752326719
9452.97375,9455.54148,7.4774120329220795
9453.05658,9455.62431,6.170726377327
9453.13941,9455.70714,5.9114444686089245
